module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 1.0,4.9,8.7,12.6,16.5 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 20.4,24.2,28.1,32.0,35.8 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 39.7,43.6,47.4,51.3,55.2 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 59.1,62.9,66.8,70.7,74.5 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 78.4,82.3,86.2,90.0,93.9 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 97.8,101.6,105.5,109.4,113.3 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 117.1,121.0,124.9,128.7,132.6 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 136.5,140.3,144.2,148.1,152.0 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 155.8,159.7,163.6,167.4,171.3 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 175.2,179.1,182.9,186.8,190.7 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 194.5,198.4,202.3,206.1,210.0 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 213.9,217.8,221.6,225.5,229.4 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 233.2,237.1,241.0,244.9,248.7 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 252.6,256.5,260.3,264.2,268.1 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 271.9,275.8,279.7,283.6,287.4 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 291.3,295.2,299.0,302.9,306.8 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 310.7,314.5,318.4,322.3,326.1 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 330.0,333.9,337.8,341.6,345.5 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 349.4,353.2,357.1,361.0,364.8 10 0
module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py be_7 368.7,372.6,376.5,380.3,384.2 10 0
